sale_id,sale_date,product_id,quantity,category,revenue,cost,profit
20869,2026-03-15,136,1,Sports,16.59,10.29,6.3
20870,2026-03-15,115,2,Electronics,1225.42,683.62,541.8
20871,2026-03-15,109,1,Sports,86.15,38.6,47.55
20872,2026-03-15,86,1,Apparel,59.33,32.3,27.03
20873,2026-03-15,8,1,Apparel,39.51,19.84,19.67
20874,2026-03-15,49,2,Apparel,167.72,93.02,74.7
20875,2026-03-15,65,2,Electronics,1515.32,925.9,589.42
20876,2026-03-15,17,1,Home & Kitchen,94.05,58.74,35.31
20877,2026-03-15,69,1,Home & Kitchen,116.0,47.74,68.26
20878,2026-03-15,28,2,Beauty,35.98,20.68,15.3
20879,2026-03-15,126,1,Home & Kitchen,108.45,55.71,52.74
20880,2026-03-15,54,1,Sports,92.24,51.84,40.4
20881,2026-03-15,109,1,Sports,86.15,38.6,47.55
20882,2026-03-15,58,1,Beauty,23.81,13.53,10.28
20883,2026-03-15,99,1,Apparel,23.0,12.29,10.71
20884,2026-03-15,58,1,Beauty,23.81,13.53,10.28
20885,2026-03-15,2,2,Electronics,132.42,59.78,72.64
20886,2026-03-15,75,1,Electronics,687.32,431.97,255.35
20887,2026-03-15,105,2,Apparel,64.08,30.52,33.56
20888,2026-03-15,107,1,Beauty,48.76,23.6,25.16
20889,2026-03-15,15,1,Sports,126.82,71.42,55.4
20890,2026-03-15,11,1,Home & Kitchen,47.38,19.96,27.42
20891,2026-03-15,130,1,Home & Kitchen,132.68,70.56,62.12
20892,2026-03-15,38,1,Electronics,443.58,179.43,264.15
20893,2026-03-15,59,1,Electronics,333.15,146.06,187.09
20894,2026-03-15,91,1,Home & Kitchen,138.13,56.15,81.98
20895,2026-03-15,36,2,Home & Kitchen,133.66,67.9,65.76
20896,2026-03-16,16,1,Apparel,85.29,45.28,40.01
20897,2026-03-16,142,1,Electronics,247.92,113.75,134.17
20898,2026-03-16,27,2,Home & Kitchen,70.18,42.98,27.2
20899,2026-03-16,100,1,Electronics,253.6,142.04,111.56
20900,2026-03-16,52,1,Electronics,603.93,345.43,258.5
20901,2026-03-16,115,2,Electronics,1225.42,683.62,541.8
20902,2026-03-16,32,2,Sports,221.04,117.32,103.72
20903,2026-03-16,86,1,Apparel,59.33,32.3,27.03
20904,2026-03-16,27,1,Home & Kitchen,35.09,21.49,13.6
20905,2026-03-16,29,1,Sports,162.79,101.63,61.16
20906,2026-03-16,118,1,Apparel,47.57,19.4,28.17
20907,2026-03-16,144,1,Home & Kitchen,58.19,37.47,20.72
20908,2026-03-16,47,1,Beauty,57.98,28.89,29.09
20909,2026-03-16,35,1,Electronics,212.61,121.41,91.2
20910,2026-03-16,67,1,Home & Kitchen,145.61,72.65,72.96
20911,2026-03-16,27,1,Home & Kitchen,35.09,21.49,13.6
20912,2026-03-16,149,2,Apparel,93.6,49.88,43.72
20913,2026-03-16,4,1,Sports,166.63,73.93,92.7
20914,2026-03-16,135,1,Home & Kitchen,62.07,29.38,32.69
20915,2026-03-16,17,1,Home & Kitchen,94.05,58.74,35.31
20916,2026-03-16,82,1,Apparel,69.76,40.64,29.12
20917,2026-03-16,70,1,Home & Kitchen,94.87,40.66,54.21
20918,2026-03-16,88,1,Apparel,54.57,26.74,27.83
20919,2026-03-16,148,3,Electronics,1855.56,952.65,902.91
20920,2026-03-16,107,1,Beauty,48.76,23.6,25.16
20921,2026-03-16,76,1,Home & Kitchen,148.51,63.9,84.61
20922,2026-03-16,77,1,Beauty,5.17,2.18,2.99
20923,2026-03-16,75,3,Electronics,2061.96,1295.91,766.05
20924,2026-03-16,124,1,Sports,36.53,19.43,17.1
20925,2026-03-16,149,2,Apparel,93.6,49.88,43.72
20926,2026-03-16,119,1,Home & Kitchen,144.65,91.64,53.01
20927,2026-03-16,31,1,Sports,156.63,76.33,80.3
20928,2026-03-16,16,1,Apparel,85.29,45.28,40.01
20929,2026-03-16,88,2,Apparel,109.14,53.48,55.66
20930,2026-03-16,132,1,Sports,79.43,38.0,41.43
20931,2026-03-16,30,1,Beauty,52.15,23.16,28.99
20932,2026-03-16,127,1,Sports,134.79,59.59,75.2
20933,2026-03-16,35,1,Electronics,212.61,121.41,91.2
20934,2026-03-16,108,1,Apparel,55.99,27.29,28.7
20935,2026-03-16,68,1,Sports,30.27,14.89,15.38
20936,2026-03-17,134,1,Sports,83.81,49.15,34.66
20937,2026-03-17,4,1,Sports,166.63,73.93,92.7
20938,2026-03-17,29,1,Sports,162.79,101.63,61.16
20939,2026-03-17,128,2,Electronics,1516.18,951.98,564.2
20940,2026-03-17,145,1,Apparel,23.38,13.88,9.5
20941,2026-03-17,107,1,Beauty,48.76,23.6,25.16
20942,2026-03-17,75,2,Electronics,1374.64,863.94,510.7
20943,2026-03-17,40,1,Sports,176.83,88.95,87.88
20944,2026-03-17,89,1,Home & Kitchen,135.52,85.06,50.46
20945,2026-03-17,33,1,Home & Kitchen,87.61,49.1,38.51
20946,2026-03-17,47,2,Beauty,115.96,57.78,58.18
20947,2026-03-17,133,2,Beauty,58.42,25.88,32.54
20948,2026-03-17,83,1,Apparel,30.12,18.01,12.11
20949,2026-03-17,85,1,Electronics,707.06,458.4,248.66
20950,2026-03-17,39,1,Apparel,66.41,29.07,37.34
20951,2026-03-17,33,1,Home & Kitchen,87.61,49.1,38.51
20952,2026-03-17,107,1,Beauty,48.76,23.6,25.16
20953,2026-03-17,25,1,Electronics,344.03,144.56,199.47
20954,2026-03-17,144,1,Home & Kitchen,58.19,37.47,20.72
20955,2026-03-17,64,1,Sports,16.75,8.47,8.28
20956,2026-03-17,6,1,Sports,104.23,64.2,40.03
20957,2026-03-17,57,1,Home & Kitchen,43.33,23.9,19.43
20958,2026-03-17,47,1,Beauty,57.98,28.89,29.09
20959,2026-03-17,62,1,Home & Kitchen,32.61,16.07,16.54
20960,2026-03-17,137,3,Home & Kitchen,155.85,92.37,63.48
20961,2026-03-17,118,1,Apparel,47.57,19.4,28.17
20962,2026-03-17,95,1,Home & Kitchen,147.57,60.51,87.06
20963,2026-03-17,66,1,Sports,37.59,23.93,13.66
20964,2026-03-17,67,2,Home & Kitchen,291.22,145.3,145.92
20965,2026-03-17,97,2,Apparel,99.88,53.54,46.34
20966,2026-03-17,89,2,Home & Kitchen,271.04,170.12,100.92
20967,2026-03-17,36,2,Home & Kitchen,133.66,67.9,65.76
20968,2026-03-17,80,1,Home & Kitchen,85.68,40.56,45.12
20969,2026-03-17,115,1,Electronics,612.71,341.81,270.9
20970,2026-03-17,83,1,Apparel,30.12,18.01,12.11
20971,2026-03-17,65,3,Electronics,2272.98,1388.85,884.13
20972,2026-03-17,39,2,Apparel,132.82,58.14,74.68
20973,2026-03-17,91,1,Home & Kitchen,138.13,56.15,81.98
20974,2026-03-17,40,1,Sports,176.83,88.95,87.88
20975,2026-03-17,131,1,Sports,180.56,90.59,89.97
20976,2026-03-17,53,2,Home & Kitchen,90.98,52.44,38.54
20977,2026-03-17,91,1,Home & Kitchen,138.13,56.15,81.98
20978,2026-03-18,115,1,Electronics,612.71,341.81,270.9
20979,2026-03-18,17,1,Home & Kitchen,94.05,58.74,35.31
20980,2026-03-18,87,1,Beauty,51.4,28.76,22.64
20981,2026-03-18,19,2,Apparel,145.3,90.36,54.94
20982,2026-03-18,65,1,Electronics,757.66,462.95,294.71
20983,2026-03-18,2,2,Electronics,132.42,59.78,72.64
20984,2026-03-18,3,1,Home & Kitchen,52.32,29.61,22.71
20985,2026-03-18,136,1,Sports,16.59,10.29,6.3
20986,2026-03-18,131,2,Sports,361.12,181.18,179.94
20987,2026-03-18,110,2,Electronics,837.52,506.02,331.5
20988,2026-03-18,125,2,Sports,83.72,46.16,37.56
20989,2026-03-18,79,2,Electronics,1193.82,550.44,643.38
20990,2026-03-18,126,1,Home & Kitchen,108.45,55.71,52.74
20991,2026-03-18,132,1,Sports,79.43,38.0,41.43
20992,2026-03-18,21,1,Beauty,27.07,12.39,14.68
20993,2026-03-18,24,1,Home & Kitchen,142.76,81.61,61.15
20994,2026-03-18,51,1,Apparel,17.47,9.22,8.25
20995,2026-03-18,83,1,Apparel,30.12,18.01,12.11
20996,2026-03-18,47,1,Beauty,57.98,28.89,29.09
20997,2026-03-18,46,1,Beauty,44.37,19.55,24.82
20998,2026-03-18,124,2,Sports,73.06,38.86,34.2
20999,2026-03-18,35,2,Electronics,425.22,242.82,182.4
21000,2026-03-18,52,3,Electronics,1811.79,1036.29,775.5
21001,2026-03-18,142,1,Electronics,247.92,113.75,134.17
21002,2026-03-18,34,1,Sports,165.05,78.56,86.49
21003,2026-03-18,60,1,Home & Kitchen,85.48,50.09,35.39
21004,2026-03-18,9,2,Apparel,159.62,100.82,58.8
21005,2026-03-18,81,1,Home & Kitchen,22.54,10.91,11.63
21006,2026-03-18,86,1,Apparel,59.33,32.3,27.03
21007,2026-03-18,86,1,Apparel,59.33,32.3,27.03
21008,2026-03-18,49,1,Apparel,83.86,46.51,37.35
21009,2026-03-18,126,1,Home & Kitchen,108.45,55.71,52.74
21010,2026-03-18,87,1,Beauty,51.4,28.76,22.64
21011,2026-03-18,100,1,Electronics,253.6,142.04,111.56
21012,2026-03-18,42,1,Apparel,58.34,29.79,28.55
21013,2026-03-18,93,2,Apparel,85.08,38.54,46.54
21014,2026-03-18,115,1,Electronics,612.71,341.81,270.9
21015,2026-03-18,56,2,Beauty,41.3,21.38,19.92
21016,2026-03-18,124,1,Sports,36.53,19.43,17.1
21017,2026-03-18,68,1,Sports,30.27,14.89,15.38
21018,2026-03-18,122,2,Home & Kitchen,278.14,168.48,109.66
21019,2026-03-18,101,3,Apparel,269.97,143.85,126.12
21020,2026-03-18,90,1,Apparel,82.27,40.87,41.4
21021,2026-03-18,39,1,Apparel,66.41,29.07,37.34
21022,2026-03-18,138,2,Home & Kitchen,87.46,44.44,43.02
21023,2026-03-18,5,2,Apparel,32.16,19.06,13.1
21024,2026-03-19,41,1,Apparel,77.17,44.22,32.95
21025,2026-03-19,26,1,Home & Kitchen,24.68,15.77,8.91
21026,2026-03-19,10,1,Apparel,82.88,48.91,33.97
21027,2026-03-19,115,1,Electronics,612.71,341.81,270.9
21028,2026-03-19,28,1,Beauty,17.99,10.34,7.65
21029,2026-03-19,19,2,Apparel,145.3,90.36,54.94
21030,2026-03-19,9,1,Apparel,79.81,50.41,29.4
21031,2026-03-19,67,1,Home & Kitchen,145.61,72.65,72.96
21032,2026-03-19,64,3,Sports,50.25,25.41,24.84
21033,2026-03-19,142,1,Electronics,247.92,113.75,134.17
21034,2026-03-19,27,2,Home & Kitchen,70.18,42.98,27.2
21035,2026-03-19,80,1,Home & Kitchen,85.68,40.56,45.12
21036,2026-03-19,22,2,Electronics,854.12,370.48,483.64
21037,2026-03-19,13,2,Electronics,702.24,422.12,280.12
21038,2026-03-19,130,2,Home & Kitchen,265.36,141.12,124.24
21039,2026-03-19,28,1,Beauty,17.99,10.34,7.65
21040,2026-03-19,115,1,Electronics,612.71,341.81,270.9
21041,2026-03-19,81,1,Home & Kitchen,22.54,10.91,11.63
21042,2026-03-19,52,1,Electronics,603.93,345.43,258.5
21043,2026-03-19,106,1,Sports,69.03,37.72,31.31
21044,2026-03-19,12,2,Sports,166.46,91.84,74.62
21045,2026-03-19,125,1,Sports,41.86,23.08,18.78
21046,2026-03-19,16,1,Apparel,85.29,45.28,40.01
21047,2026-03-19,63,1,Electronics,538.56,242.66,295.9
21048,2026-03-19,111,2,Sports,184.14,76.28,107.86
21049,2026-03-19,82,1,Apparel,69.76,40.64,29.12
21050,2026-03-19,40,3,Sports,530.49,266.85,263.64
21051,2026-03-19,14,1,Beauty,46.66,23.31,23.35
21052,2026-03-19,32,1,Sports,110.52,58.66,51.86
21053,2026-03-19,10,1,Apparel,82.88,48.91,33.97
21054,2026-03-19,24,1,Home & Kitchen,142.76,81.61,61.15
21055,2026-03-19,124,1,Sports,36.53,19.43,17.1
21056,2026-03-19,11,2,Home & Kitchen,94.76,39.92,54.84
21057,2026-03-19,63,2,Electronics,1077.12,485.32,591.8
21058,2026-03-19,79,2,Electronics,1193.82,550.44,643.38
21059,2026-03-19,147,1,Electronics,297.88,135.92,161.96
21060,2026-03-19,128,1,Electronics,758.09,475.99,282.1
21061,2026-03-19,113,2,Sports,302.68,166.72,135.96
21062,2026-03-19,91,3,Home & Kitchen,414.39,168.45,245.94
21063,2026-03-19,136,2,Sports,33.18,20.58,12.6
21064,2026-03-19,137,1,Home & Kitchen,51.95,30.79,21.16
21065,2026-03-19,71,1,Sports,29.65,13.78,15.87
21066,2026-03-19,82,1,Apparel,69.76,40.64,29.12
21067,2026-03-19,79,1,Electronics,596.91,275.22,321.69
21068,2026-03-19,21,1,Beauty,27.07,12.39,14.68
21069,2026-03-19,95,1,Home & Kitchen,147.57,60.51,87.06
21070,2026-03-19,124,1,Sports,36.53,19.43,17.1
21071,2026-03-19,85,1,Electronics,707.06,458.4,248.66
21072,2026-03-19,70,1,Home & Kitchen,94.87,40.66,54.21
21073,2026-03-19,105,1,Apparel,32.04,15.26,16.78
21074,2026-03-19,9,3,Apparel,239.43,151.23,88.2
21075,2026-03-20,90,3,Apparel,246.81,122.61,124.2
21076,2026-03-20,110,1,Electronics,418.76,253.01,165.75
21077,2026-03-20,40,1,Sports,176.83,88.95,87.88
21078,2026-03-20,143,1,Apparel,89.3,54.57,34.73
21079,2026-03-20,106,1,Sports,69.03,37.72,31.31
21080,2026-03-20,112,1,Home & Kitchen,93.41,42.45,50.96
21081,2026-03-20,21,1,Beauty,27.07,12.39,14.68
21082,2026-03-20,110,2,Electronics,837.52,506.02,331.5
21083,2026-03-20,119,1,Home & Kitchen,144.65,91.64,53.01
21084,2026-03-20,62,1,Home & Kitchen,32.61,16.07,16.54
21085,2026-03-20,108,1,Apparel,55.99,27.29,28.7
21086,2026-03-20,132,1,Sports,79.43,38.0,41.43
21087,2026-03-20,84,1,Electronics,237.56,139.11,98.45
21088,2026-03-20,96,1,Apparel,26.23,13.32,12.91
21089,2026-03-20,40,2,Sports,353.66,177.9,175.76
21090,2026-03-20,82,1,Apparel,69.76,40.64,29.12
21091,2026-03-20,79,1,Electronics,596.91,275.22,321.69
21092,2026-03-20,40,2,Sports,353.66,177.9,175.76
21093,2026-03-20,75,1,Electronics,687.32,431.97,255.35
21094,2026-03-20,84,1,Electronics,237.56,139.11,98.45
21095,2026-03-20,137,1,Home & Kitchen,51.95,30.79,21.16
21096,2026-03-20,63,1,Electronics,538.56,242.66,295.9
21097,2026-03-20,38,2,Electronics,887.16,358.86,528.3
21098,2026-03-20,28,2,Beauty,35.98,20.68,15.3
21099,2026-03-20,3,1,Home & Kitchen,52.32,29.61,22.71
21100,2026-03-20,52,1,Electronics,603.93,345.43,258.5
21101,2026-03-20,51,2,Apparel,34.94,18.44,16.5
21102,2026-03-20,144,1,Home & Kitchen,58.19,37.47,20.72
21103,2026-03-20,129,1,Electronics,290.32,149.04,141.28
21104,2026-03-20,58,1,Beauty,23.81,13.53,10.28
21105,2026-03-20,61,1,Beauty,7.96,3.86,4.1
21106,2026-03-20,150,2,Sports,252.86,162.74,90.12
21107,2026-03-20,107,1,Beauty,48.76,23.6,25.16
21108,2026-03-20,119,1,Home & Kitchen,144.65,91.64,53.01
21109,2026-03-20,20,1,Beauty,29.99,14.29,15.7
21110,2026-03-20,31,1,Sports,156.63,76.33,80.3
21111,2026-03-20,62,1,Home & Kitchen,32.61,16.07,16.54
21112,2026-03-20,63,2,Electronics,1077.12,485.32,591.8
21113,2026-03-20,52,2,Electronics,1207.86,690.86,517.0
21114,2026-03-20,43,1,Beauty,5.12,2.91,2.21
21115,2026-03-20,72,1,Home & Kitchen,119.14,70.44,48.7
21116,2026-03-20,90,1,Apparel,82.27,40.87,41.4
21117,2026-03-20,98,1,Beauty,54.56,31.42,23.14
21118,2026-03-20,43,1,Beauty,5.12,2.91,2.21
21119,2026-03-20,24,1,Home & Kitchen,142.76,81.61,61.15
21120,2026-03-20,51,1,Apparel,17.47,9.22,8.25
21121,2026-03-20,89,1,Home & Kitchen,135.52,85.06,50.46
21122,2026-03-20,55,2,Apparel,51.8,21.54,30.26
21123,2026-03-20,82,1,Apparel,69.76,40.64,29.12
21124,2026-03-21,143,1,Apparel,89.3,54.57,34.73
21125,2026-03-21,113,1,Sports,151.34,83.36,67.98
21126,2026-03-21,111,2,Sports,184.14,76.28,107.86
21127,2026-03-21,45,1,Apparel,37.79,17.8,19.99
21128,2026-03-21,113,1,Sports,151.34,83.36,67.98
21129,2026-03-21,118,3,Apparel,142.71,58.2,84.51
21130,2026-03-21,90,1,Apparel,82.27,40.87,41.4
21131,2026-03-21,116,1,Electronics,108.37,55.5,52.87
21132,2026-03-21,114,1,Home & Kitchen,82.02,39.64,42.38
21133,2026-03-21,57,1,Home & Kitchen,43.33,23.9,19.43
21134,2026-03-21,15,1,Sports,126.82,71.42,55.4
21135,2026-03-21,70,1,Home & Kitchen,94.87,40.66,54.21
21136,2026-03-21,148,1,Electronics,618.52,317.55,300.97
21137,2026-03-21,95,1,Home & Kitchen,147.57,60.51,87.06
21138,2026-03-21,80,1,Home & Kitchen,85.68,40.56,45.12
21139,2026-03-21,150,1,Sports,126.43,81.37,45.06
21140,2026-03-21,37,1,Electronics,567.89,337.79,230.1
21141,2026-03-21,12,1,Sports,83.23,45.92,37.31
21142,2026-03-21,53,2,Home & Kitchen,90.98,52.44,38.54
21143,2026-03-21,150,1,Sports,126.43,81.37,45.06
21144,2026-03-21,121,1,Home & Kitchen,142.49,70.1,72.39
21145,2026-03-21,144,1,Home & Kitchen,58.19,37.47,20.72
21146,2026-03-21,20,1,Beauty,29.99,14.29,15.7
21147,2026-03-21,140,1,Apparel,61.96,39.39,22.57
21148,2026-03-21,40,2,Sports,353.66,177.9,175.76
21149,2026-03-21,27,1,Home & Kitchen,35.09,21.49,13.6
21150,2026-03-21,100,2,Electronics,507.2,284.08,223.12
21151,2026-03-21,82,1,Apparel,69.76,40.64,29.12
21152,2026-03-21,108,1,Apparel,55.99,27.29,28.7
21153,2026-03-21,124,1,Sports,36.53,19.43,17.1
21154,2026-03-21,114,2,Home & Kitchen,164.04,79.28,84.76
21155,2026-03-21,52,2,Electronics,1207.86,690.86,517.0
21156,2026-03-21,91,1,Home & Kitchen,138.13,56.15,81.98
21157,2026-03-21,31,2,Sports,313.26,152.66,160.6
21158,2026-03-21,34,1,Sports,165.05,78.56,86.49
21159,2026-03-21,20,1,Beauty,29.99,14.29,15.7
21160,2026-03-21,12,1,Sports,83.23,45.92,37.31
21161,2026-03-21,77,1,Beauty,5.17,2.18,2.99
21162,2026-03-21,147,2,Electronics,595.76,271.84,323.92
21163,2026-03-21,123,1,Electronics,111.95,56.68,55.27
21164,2026-03-21,103,3,Electronics,1707.78,702.48,1005.3
21165,2026-03-21,122,3,Home & Kitchen,417.21,252.72,164.49
21166,2026-03-21,55,1,Apparel,25.9,10.77,15.13
21167,2026-03-21,128,1,Electronics,758.09,475.99,282.1
21168,2026-03-21,83,1,Apparel,30.12,18.01,12.11
21169,2026-03-21,9,1,Apparel,79.81,50.41,29.4
21170,2026-03-21,51,1,Apparel,17.47,9.22,8.25
21171,2026-03-21,70,1,Home & Kitchen,94.87,40.66,54.21
21172,2026-03-21,29,1,Sports,162.79,101.63,61.16
21173,2026-03-21,144,1,Home & Kitchen,58.19,37.47,20.72
21174,2026-03-21,134,1,Sports,83.81,49.15,34.66
21175,2026-03-21,38,2,Electronics,887.16,358.86,528.3
21176,2026-03-21,139,1,Home & Kitchen,13.27,7.12,6.15
21177,2026-03-21,128,2,Electronics,1516.18,951.98,564.2
21178,2026-03-21,38,1,Electronics,443.58,179.43,264.15
21179,2026-03-21,54,1,Sports,92.24,51.84,40.4
21180,2026-03-21,52,1,Electronics,603.93,345.43,258.5
21181,2026-03-21,148,1,Electronics,618.52,317.55,300.97
21182,2026-03-21,139,1,Home & Kitchen,13.27,7.12,6.15
21183,2026-03-21,18,2,Home & Kitchen,270.0,159.8,110.2
21184,2026-03-21,145,1,Apparel,23.38,13.88,9.5
21185,2026-03-21,82,2,Apparel,139.52,81.28,58.24
21186,2026-03-21,142,1,Electronics,247.92,113.75,134.17
21187,2026-03-21,131,1,Sports,180.56,90.59,89.97
21188,2026-03-21,109,1,Sports,86.15,38.6,47.55
21189,2026-03-21,107,1,Beauty,48.76,23.6,25.16
21190,2026-03-21,52,1,Electronics,603.93,345.43,258.5
21191,2026-03-21,149,3,Apparel,140.4,74.82,65.58
21192,2026-03-21,87,1,Beauty,51.4,28.76,22.64
21193,2026-03-21,143,1,Apparel,89.3,54.57,34.73
21194,2026-03-21,37,1,Electronics,567.89,337.79,230.1
21195,2026-03-21,21,1,Beauty,27.07,12.39,14.68
21196,2026-03-21,131,1,Sports,180.56,90.59,89.97
21197,2026-03-21,71,2,Sports,59.3,27.56,31.74
21198,2026-03-21,95,1,Home & Kitchen,147.57,60.51,87.06
21199,2026-03-22,33,1,Home & Kitchen,87.61,49.1,38.51
21200,2026-03-22,138,2,Home & Kitchen,87.46,44.44,43.02
21201,2026-03-22,31,1,Sports,156.63,76.33,80.3
21202,2026-03-22,118,1,Apparel,47.57,19.4,28.17
21203,2026-03-22,133,1,Beauty,29.21,12.94,16.27
21204,2026-03-22,80,2,Home & Kitchen,171.36,81.12,90.24
21205,2026-03-22,145,1,Apparel,23.38,13.88,9.5
21206,2026-03-22,134,1,Sports,83.81,49.15,34.66
21207,2026-03-22,74,1,Apparel,24.32,13.63,10.69
21208,2026-03-22,78,1,Sports,66.3,32.27,34.03
21209,2026-03-22,9,3,Apparel,239.43,151.23,88.2
21210,2026-03-22,118,1,Apparel,47.57,19.4,28.17
21211,2026-03-22,44,2,Home & Kitchen,205.0,99.68,105.32
21212,2026-03-22,42,1,Apparel,58.34,29.79,28.55
21213,2026-03-22,48,1,Beauty,17.58,8.48,9.1
21214,2026-03-22,32,1,Sports,110.52,58.66,51.86
21215,2026-03-22,145,1,Apparel,23.38,13.88,9.5
21216,2026-03-22,122,1,Home & Kitchen,139.07,84.24,54.83
21217,2026-03-22,115,1,Electronics,612.71,341.81,270.9
21218,2026-03-22,93,1,Apparel,42.54,19.27,23.27
21219,2026-03-22,20,1,Beauty,29.99,14.29,15.7
21220,2026-03-22,66,2,Sports,75.18,47.86,27.32
21221,2026-03-22,59,1,Electronics,333.15,146.06,187.09
21222,2026-03-22,38,1,Electronics,443.58,179.43,264.15
21223,2026-03-22,67,1,Home & Kitchen,145.61,72.65,72.96
21224,2026-03-22,69,1,Home & Kitchen,116.0,47.74,68.26
21225,2026-03-22,129,1,Electronics,290.32,149.04,141.28
21226,2026-03-22,66,1,Sports,37.59,23.93,13.66
21227,2026-03-22,41,1,Apparel,77.17,44.22,32.95
21228,2026-03-22,91,1,Home & Kitchen,138.13,56.15,81.98
21229,2026-03-22,97,1,Apparel,49.94,26.77,23.17
21230,2026-03-22,78,1,Sports,66.3,32.27,34.03
21231,2026-03-22,81,1,Home & Kitchen,22.54,10.91,11.63
21232,2026-03-22,30,1,Beauty,52.15,23.16,28.99
21233,2026-03-22,98,1,Beauty,54.56,31.42,23.14
21234,2026-03-22,145,1,Apparel,23.38,13.88,9.5
21235,2026-03-22,63,1,Electronics,538.56,242.66,295.9
21236,2026-03-22,54,3,Sports,276.72,155.52,121.2
21237,2026-03-22,6,2,Sports,208.46,128.4,80.06
21238,2026-03-22,26,1,Home & Kitchen,24.68,15.77,8.91
21239,2026-03-22,51,1,Apparel,17.47,9.22,8.25
21240,2026-03-22,35,1,Electronics,212.61,121.41,91.2
21241,2026-03-22,130,1,Home & Kitchen,132.68,70.56,62.12
21242,2026-03-22,74,1,Apparel,24.32,13.63,10.69
21243,2026-03-22,21,1,Beauty,27.07,12.39,14.68
21244,2026-03-22,20,1,Beauty,29.99,14.29,15.7
21245,2026-03-22,12,2,Sports,166.46,91.84,74.62
21246,2026-03-22,136,1,Sports,16.59,10.29,6.3
21247,2026-03-22,104,2,Beauty,111.12,60.96,50.16
21248,2026-03-22,135,2,Home & Kitchen,124.14,58.76,65.38
21249,2026-03-22,52,1,Electronics,603.93,345.43,258.5
21250,2026-03-22,23,1,Home & Kitchen,122.65,73.51,49.14
21251,2026-03-22,116,1,Electronics,108.37,55.5,52.87
21252,2026-03-22,13,2,Electronics,702.24,422.12,280.12
21253,2026-03-22,28,1,Beauty,17.99,10.34,7.65
21254,2026-03-22,3,2,Home & Kitchen,104.64,59.22,45.42
21255,2026-03-22,48,3,Beauty,52.74,25.44,27.3
21256,2026-03-22,6,1,Sports,104.23,64.2,40.03
21257,2026-03-22,30,1,Beauty,52.15,23.16,28.99
21258,2026-03-22,20,2,Beauty,59.98,28.58,31.4
21259,2026-03-22,117,1,Apparel,52.11,26.04,26.07
21260,2026-03-22,100,1,Electronics,253.6,142.04,111.56
21261,2026-03-22,89,1,Home & Kitchen,135.52,85.06,50.46
21262,2026-03-22,42,1,Apparel,58.34,29.79,28.55
21263,2026-03-22,131,1,Sports,180.56,90.59,89.97
21264,2026-03-22,70,2,Home & Kitchen,189.74,81.32,108.42
21265,2026-03-22,46,1,Beauty,44.37,19.55,24.82
21266,2026-03-23,146,1,Beauty,53.79,34.59,19.2
21267,2026-03-23,107,1,Beauty,48.76,23.6,25.16
21268,2026-03-23,38,1,Electronics,443.58,179.43,264.15
21269,2026-03-23,80,1,Home & Kitchen,85.68,40.56,45.12
21270,2026-03-23,1,1,Home & Kitchen,121.9,69.48,52.42
21271,2026-03-23,34,2,Sports,330.1,157.12,172.98
21272,2026-03-23,41,2,Apparel,154.34,88.44,65.9
21273,2026-03-23,77,1,Beauty,5.17,2.18,2.99
21274,2026-03-23,32,1,Sports,110.52,58.66,51.86
21275,2026-03-23,17,2,Home & Kitchen,188.1,117.48,70.62
21276,2026-03-23,68,1,Sports,30.27,14.89,15.38
21277,2026-03-23,40,1,Sports,176.83,88.95,87.88
21278,2026-03-23,5,1,Apparel,16.08,9.53,6.55
21279,2026-03-23,94,2,Beauty,84.82,51.88,32.94
21280,2026-03-23,40,1,Sports,176.83,88.95,87.88
21281,2026-03-23,31,1,Sports,156.63,76.33,80.3
21282,2026-03-23,16,2,Apparel,170.58,90.56,80.02
21283,2026-03-23,148,2,Electronics,1237.04,635.1,601.94
21284,2026-03-23,145,1,Apparel,23.38,13.88,9.5
21285,2026-03-23,144,1,Home & Kitchen,58.19,37.47,20.72
21286,2026-03-23,29,1,Sports,162.79,101.63,61.16
21287,2026-03-23,136,1,Sports,16.59,10.29,6.3
21288,2026-03-23,126,2,Home & Kitchen,216.9,111.42,105.48
21289,2026-03-23,62,1,Home & Kitchen,32.61,16.07,16.54
21290,2026-03-23,120,1,Apparel,63.86,25.6,38.26
21291,2026-03-23,28,1,Beauty,17.99,10.34,7.65
21292,2026-03-23,28,1,Beauty,17.99,10.34,7.65
21293,2026-03-23,86,1,Apparel,59.33,32.3,27.03
21294,2026-03-23,93,1,Apparel,42.54,19.27,23.27
21295,2026-03-23,62,2,Home & Kitchen,65.22,32.14,33.08
21296,2026-03-23,109,1,Sports,86.15,38.6,47.55
21297,2026-03-23,60,2,Home & Kitchen,170.96,100.18,70.78
21298,2026-03-23,92,1,Electronics,619.14,386.13,233.01
21299,2026-03-23,71,2,Sports,59.3,27.56,31.74
21300,2026-03-23,18,1,Home & Kitchen,135.0,79.9,55.1
21301,2026-03-23,19,2,Apparel,145.3,90.36,54.94
21302,2026-03-23,17,1,Home & Kitchen,94.05,58.74,35.31
21303,2026-03-23,74,1,Apparel,24.32,13.63,10.69
21304,2026-03-23,128,1,Electronics,758.09,475.99,282.1
21305,2026-03-23,49,1,Apparel,83.86,46.51,37.35
21306,2026-03-23,76,1,Home & Kitchen,148.51,63.9,84.61
